pais,regiao,uf,estado,municipio,bairro,endereco,nome_igreja,cnpj,canal_doacoes,contato,nome_paroco,vigarios_diaconos,diocese_arquidiocese,fonte_oficial,url_fonte,id_fonte,data_coleta,status_validacao,observacoes
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Samambaia,"QS 431 conj. B lote 01, Samambaia Norte, 72.329-550",Nossa Senhora das Graças,,,Tel: 3359-2010 | WhatsApp: 3359-2010,Padre Gustavo Santana Xavier Costa,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-das-gracas-3/,628,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Samambaia,"QN 414 Cj. B Lote 01, Samambaia, 72.320-562",Nossa Senhora de Fátima,,,Email: pnsfsamambaia@gmail.com,Dom Vicente de Paula Tavares,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-de-fatima-5/,627,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Samambaia,"QN 406 conj. A lote 1, Samambaia, 72.318-560",Nossa Senhora Aparecida,,,Tel: (61) 3358-2431 | Email: pnsaparecida.sam.df@gmail.com,Padre Caio Cesar Biacchi,Clóvis Alves Teixeira,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-aparecida-3/,629,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Samambaia,"QN 316 conj. 3 lotes 1, Samambaia, 72.308-403",Maria de Nazaré,,,Tel: (61) 3357-2706,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/maria-de-nazare/,630,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Brazlândia,"Q. 2/4 – Setor Norte – AE 05, Brazlândia, 72.710-025",Santuário Arquidiocesano Menino Jesus,,,Tel: (61) 3391-1216 | Email: Meninojesus.brazlandia@arquidiocesedebrasilia.org.br,Pe. João Ignacio Perius,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santuario-arquidiocesano-menino-jesus/,633,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Samambaia,"QS 121 Cj. A Lote 3, Samambaia, 72.301-583",Jesus de Nazaré,00.108.217/0097-61,CNPJ encontrado no texto: 00.108.217/0097-61,Tel: (61) 3359-6587 | WhatsApp: (61) 3359-6587 | Email: pjnbsb@gmail.com,Pe. Lucas da Silva Gonçalves.,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/jesus-de-nazare/,631,2026-06-07,coletado_de_fonte_oficial; dados_financeiros_detectados,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Brazlândia,"INCRA 08 A.E. 16 Lote 02 - Núcleo Rural Alexandre Gusmão, Brazlândia, 72.760-166",São Paulo Apóstolo,,,Tel: (61) 99890-9249 | WhatsApp: (61) 99890-9249 | Email: saopaulo.brazlandia@arquidiocesedebrasilia.org.br | Facebook: https://www.facebook.com/paroquiasaopauloincra08/?locale=pt_BR | Instagram: https://www.instagram.com/paroquiasaopauloincra8/,Padre Celso Adélio Silva Ramos,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-paulo-apostolo-2/,635,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Brazlândia,"Q.1 AE s/n. - Praça S. Sebastião, Brazlândia, 72.720-700",São Sebastião,,"dízimo para a construção da nova sede da Igreja e, durante a festa do Divino Espírito Santo, Dom Ávila lançou a pedra fundamen",Tel: (61) 3391-1208 | Email: saosebastiaosetorx@yahoo.com.br,Pe. Marcial Asunción Alvarez Dias,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-sebastiao-3/,634,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Brazlândia,"EQ 36/37 lote B - Vila S. José, Brazlândia, 72.735-500",São José,,,Tel: 61 33913980 | Email: Saojose.brazlandia@arquidiocesedebrasilia.org.br,Padre Maurilio Vieira da Silva,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-jose-4/,636,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Itapoã,"Qd. 378, Av. S. Luiz Orione, AE 01, Itapoã,",São Luis Orione,,,Tel: (61) 3467-1288 | WhatsApp: (61) 99211-6630 | Email: paroquial.sl.orione.itapoa@gmail.com,Pe. ERLI LOPES CARDOSO,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-luis-orione/,637,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Jardim Botânico,"SHJBS Etapa III, Av Dom Bosco, Qd 01 Lote A, Lago Sul, 71.680-366",Santa Clara e São Francisco de Assis,,,Tel: 61 - 3427-3281 | WhatsApp: 61 - 99621-8696 | Email: paroquiasantaclaradeassis@gmail.com,Pe. Norbey Londono Buitrago,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santa-clara-e-sao-francisco-de-assis/,638,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,,,DF,Brasília,Jardim Botânico,"Cond. Solar Brasília, Quadra 03, Lote 01, AE 1, Jardim Botânico, Lago Sul, 71.680-349",Sagrados Corações de Jesus e Maria,,,WhatsApp: (61) 98286-1110 | Email: sagradoscoracoesdf@gmail.com,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sagrados-coracoes-de-jesus-e-maria/,639,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Lago Sul,"SHIS QI 26 Lt. H AE, Lago Sul, 71.670-000",Nossa Senhora do Rosário,,,Tel: (61) 3367-2858 | Email: secretariarosario25@hotmail.com,PADRE JOHN WILIAM STEGNICKI III,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-do-rosario/,640,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,,,Brasília,Brasília,Núcleo Rural Nova Betânia,"Rodovia Diogo Machado, DF 140, Km 4/5, Setor Habitacional Tororó, Nova Betânia - 72.595-450",São Francisco de Assis,,,WhatsApp: 61 983196579 | Email: secretaria@psfatororo.org | Site: https://psfatororo.org/ | Instagram: https://www.instagram.com/psfatororo/,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-francisco-de-assis-nova-betania/,641,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Paranoá,"Praça Central no. 14, Paranoá, 71.570-050",Santa Maria dos Pobres,,,Tel: (61) 3369-1078 | WhatsApp: (61) 98222-0239 | Instagram: https://www.instagram.com/santamariadospobres/,Pe. Miguel Porres Prieto,Padre José Joaquim | Paulo Roberto Merlino Matassa,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santa-maria-dos-pobres-paranoa/,642,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,São Sebastião,Rua 48 - Lote 450 - Centro - São Sebastião - 71690-010,Nossa Senhora Aparecida,,,Tel: (61) 3335-3327 | WhatsApp: (61) 3335-3327 | Email: secretaria.nsa.ss@gmail.com,Pe. Hudson Pereira Oliveira,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-aparecida-4/,643,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,São Sebastião,São Sebastião,"Qd. 202 Conj 17 AE 01, S. Sebastião, 71.692-551",Cristo Redentor – São Sebastião,,,Tel: (61) 3551-2604 | Email: cristoredentorbsb@gmail.com,Pe. Agustinho Adriano Vidor,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/cristo-redentor-2/,646,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,São Sebastião,"Qd. 07 AE Bairro S. José, São Sebastião, 71.690-010",Santo Afonso,,,Tel: (61) 3335-8040 | Email: psantoafonso@gmail.com,Pe. JEFFERSON NUNES,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santo-afonso-sao-sebastiao/,644,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Águas Claras,"Rua das Aroeiras, Quadra 107, Lote 03, Águas Claras, 71.920-710",São João Paulo II,,,Tel: (61) 3703-1084 | Email: paroquiasaojoaopaulo2@gmail.com,PADRE EDVALDO BATALHA DE SOUSA,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-joao-paulo-ii-aguas-claras/,647,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,,,Pennsylvania,Philadelphia,Águas Claras,"Av. Parque Águas Claras Quadra 103 Lote 865, Águas Claras, 71.906-500",Nossa Senhora da Assunção – Águas Claras,,,Tel: (61) 3435-2815 | Email: paroquiaassuncao@yahoo.com.br,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-assuncao-aguas-claras/,648,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Areal,"QS 10 - Lote 01 - AE 0, Areal, 71.978-000",Bom Jesus dos Aflitos,,,Tel: (61) 3456-0422 | Email: bomjesus.areal@arquidiocesedebrasilia.org.br,Pe. Rayan André dos Santos de Oliveira,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/bom-jesus-dos-aflitos/,649,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Arniqueira,"SHA AE Nº 01, Lote 02, Arniqueira, 71.994-010",Maria Auxiliadora,,,Tel: (61) 3541-4340 | Email: mariauxiliadora.pascom@gmail.com,Padre Agenor Vieira de Brito,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/maria-auxiliadora-arniqueira/,650,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,,,Pennsylvania,Philadelphia,Samambaia,"Capela Santa Luzia Colônia Agrícola Samambaia, Chácara 143, Lote 13, Taguatinga Norte Colônia Agrícola Samambaia – Taguatinga, Brasília",Capelania Divino Mestre – Samambaia,,,Email: administracao@capelaniadivinomestre.org,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/capelania-divino-mestre/,651,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,,,Pennsylvania,Philadelphia,Vicente Pires,Chácara 127 Lote 01 área especial - Vicente Pires,São Francisco – Vicente Pires,,,Tel: (61) 3554-8396 | Email: perenascidojec@gmail.com,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-francisco-vicente-pires/,655,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Plano Piloto,Vicente Pires,"Plano Piloto, Região Geográfica Imediata do Distrito Federal, Região Centro-Oeste",São José Operário,,,Tel: 61 3541-6630 | WhatsApp: 61 3541-6630 | Email: saojose.vicentepires@arquidiocesedebrasilia.org.br,Pe. José Carlos Aguiar de Souza,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/area-pastoral-sao-jose-operario/,656,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Vicente Pires,"Col. Agrícola Samambaia, Rua 01, Chácara 97, Lote A, Vicente Pires, 72.110-600",Nossa Senhora Auxiliadora,,"doação do terreno e registrá-lo em Cartório, que o fizerem logo após. Com o andamento da construção da Igreja, com a ajuda dos",Tel: (61) 3208-4737 | WhatsApp: 61 3208-4737 | Email: nsauxiliadora.vicentepires@arquidiocesedebrasilia.org.br,Pe. Francisco Wilson dos Santos,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-auxiliadora-vicente-pires/,652,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Vicente Pires,"AE 01 Lt. 05, Exp. da Feira do Produtor, Col. Ag. Vic. Pires – Centro Comunitário, 72.110-800",Nossa Senhora das Vitórias,,,Tel: (61) 98234-5951 | Email: pnsdasvitorias@gmail.com,Pe. Francisco Edvan Mota de Carvalho,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-das-vitorias-vicente-pires/,658,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Riacho Fundo I,"QN 07 AE 12, Riacho Fundo I, 71.805-740",São Miguel Arcanjo,,,Tel: (61) 3399-5175 | Email: secretaria@paroquiasaomiguel.com,Pe Fábio Muniz de Santana,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-miguel-arcanjo-riacho-fundo-i/,653,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Vicente Pires,"SHVP Rua 08, Chác. 225, Lote 3, Vicente Pires, 72.110-800",Nossa Senhora da Esperança,,,Tel: (61) 3034-0051 | Email: pnsdaesperancabsb@gmail.com,Pe. Antonio Carlos,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-esperanca-vicente-pires/,659,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Riacho Fundo I,"QS 2, Lote D, Área Especial, Riacho Fundo I, 71.820-214",São Domingos Sávio,,,Tel: (61) 3964-9312 | Email: saodomingos.riacho1@arquidiocesedebrasilia.org.br,Pe. Roger Araújo,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-domingos-savio-riacho-fundo-i/,654,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Recanto das Emas,"Av. Recanto das Emas Qd 106, AE, Lote 2, Recanto das Emas, 72.601-200",São Miguel Arcanjo,,,Tel: (61) 3334-2082 | WhatsApp: 984487901 | Email: paroquiasma@gmail.com,Pe. Thaisson da Silva Santarém,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-miguel-arcanjo-recanto-das-emas/,660,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Recanto das Emas,Av. Buriti - Quadra 603 lote 23 - Recanto das Emas DF CEP: 72.640-300,São José Operário,,,Tel: 61 3404-1579 | WhatsApp: 61 99909-4513 | Email: saojose.recantodasemas@arquidiocesedebrasilia.org.br | Facebook: https://www.facebook.com/PSJOperario.Recanto | Instagram: https://www.instagram.com/psaojoseoperario/,Frei Fabrício dos Santos Silva,Frei Balmiro Eugenio Montoya Orozco,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-jose-operario-4/,661,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Recanto das Emas,"Qd 201 AE s/n Lt 19, Recanto das Emas, 72.610-100",São Gabriel Arcanjo,,,Tel: (61) 3333-6417 | Email: saogabriel.recantodasemas@arquidiocesedebrasilia.org.br | Site: https://paroquiasaogabriel.com.br/ | Facebook: https://www.facebook.com/psaogabrielarcanjo | Instagram: https://www.instagram.com/psaogabrielarcanjo/,Pe. Alex Novais de Brito,Pe. Givaldo Dantas dos Santos,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-gabriel-arcanjo-recanto-das-emas/,662,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Recanto das Emas,"Cond Res. S. Francisco, Qd 04 CA , AE 01, Recanto das Emas, 72.669-000",São Francisco de Assis – Água Quente,,,Tel: 61 3559-0600 | WhatsApp: 61 99890-8109 | Email: saofranciscoareapastoral@gmail.com,Pe. Edson Matias de Souza,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-francisco-de-assis-recanto-das-emas/,663,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Santa Maria,"Res Stºs Dumond AE FP, QRC 10/12, Stª Mª, 72.593-000",Sagrada Família de Nazaré,,,Tel: 61 3395-1515 | WhatsApp: 61 99671-8413 | Email: pascompsfn@gmail.com,Pe. Fernando Gonçalves Silva,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sagrada-familia-de-nazare-santa-maria/,666,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Riacho Fundo II,"QN 11 Conj. 3 Lts 1-6, Riacho Fundo II, 71.880-610",Nossa Senhora da Medalha Milagrosa,,,Tel: (61) 3434-6012 | WhatsApp: (61) 99667-6589 | Email: pnsmmrf@hotmail.com,"Pe. João Donizete Dombroski, CM","PADRE VANDERLEI ALVES DOS REIS, CM | PADRE MICHEL ARAÚJO SILVA - CM",Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-medalha-milagrosa-riacho-fundo-ii/,664,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Santa Maria,"EQ 417/517, A.E. modulo E, Stª Mª, 72.547-700",Nossa Senhora das Dores,,,Tel: 61 3394-3990,Pe. Rafael Dorian Godoy Marin,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-das-dores-santa-maria/,668,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Santa Maria,"CL 215 AE “G” , Stª Mª, 72.545-227",Santa Mãe de Deus,,"ofertas recebidas. Por meio de mutirão, pessoas de várias comunidades também se empenharam no levantamento das obras. Para a e",Tel: (61) 3394-3986 | Email: secretaria_smd@hotmail.com,Pe. Willames Nascimento Fernandes,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santa-mae-de-deus-santa-maria/,665,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Santa Maria,"Avenida Alagados, Quadra 205/206 AE 01, Stª Mª, 72.506-413",Nossa Senhora da Providência,,,Tel: 61 33921522 | WhatsApp: 61 33921522 | Email: nsprovidencia.santamaria@arquidiocesedebrasilia.org.br,Pe. Aziel Corrêa dos Santos,Diácono Iran,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-providencia-santa-maria/,669,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Planaltina,"EQ 3/4 lt. D SRL Vila Buritis, Planaltina, 73.360-035",Santa Rita de Cássia,,,Email: pascomsantaritadf@gmail.com,"Padre Elves Soares Bessa, CSJ",,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santa-rita-de-cassia-2/,670,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Planaltina,"Estância Planaltina, Mód. A, Lotes 253/254, Planaltina, 73.380-050",Santa Luzia,,,Tel: (61) 3488-2485 | Email: paroquiasantaluziabsb@hotmail.com,Pe.Tiago Pereira de Sousa,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santa-luzia-planaltina/,671,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Planaltina,"Pç S. Vicente – EQ 16/17 – Vila Vicentina, Planaltina, 73.320-160",São Vicente de Paulo,,,Tel: (61) 3389-0803 | Email: psvpplanaltina@gmail.com,Padre Lécio Santos e Santos,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-vicente-de-paulo-planaltina/,672,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Planaltina,"Praça Padre Antônio Mavigaglia, A.E. S/N Setor Tradicional, Planaltina, 73.330-153",São Sebastião,,,Tel: (61) 3389-1019 | Email: paroquiasaosebastiao1880@hotmail.com,Padre Rafael da Silva Costa,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-sebastiao-planaltina/,673,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
