regional,sigla_estados_regional,circunscricao,tipo_circunscricao,estado,municipio,regiao,bairro,endereco,nome_da_igreja_paroquia,cnpj,canal_de_doacoes,contato,nome_do_paroco,site_oficial_circunscricao,url_fonte,fonte,data_coleta,status_validacao
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Menino Deus,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Armindo Luiz Rech, , - Caxias do Sul - Rio Grande do Sul",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora da Saúde - Fazenda Souza,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Dante Marcucci, 5638, Fazenda Souza - Caxias do Sul - Rio Grande do Sul, 95125-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Capela Beato João Schiavo,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora de Caravaggio - Ana Rech,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Avenida Rio Branco, 1673, Ana Rech - Caxias do Sul - Rio Grande do Sul, 95060-145",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora de Fátima - Bairro Cidade Nova,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Raimundo Magnabosco, 315, Cidade Nova - Caxias do Sul - Rio Grande do Sul, 95112-200",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora de Fátima - Bairro Fátima,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Doutor Cezare Ardizzoni, 865, Nossa Senhora de Fátima - Caxias do Sul, 95043-210",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora de Lourdes,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Angelina Michielon, 936, Nossa Senhora de Lourdes - Caxias do Sul - Rio Grande do Sul, 95084-430",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora do Carmo,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Criúva, s/n, - Caxias do Sul - Rio Grande do Sul, 95190-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora do Rosário de Pompéia,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Antônio Chaves, 102, Galópolis - Caxias do Sul - Rio Grande do Sul, 95090-030",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Sagrada Família,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Fernandes Vieira, 90, Sagrada Família - Caxias do Sul - Rio Grande do Sul, 95052-260",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Camaleão, 438, Cruzeiro - Caxias do Sul - Rio Grande do Sul, 95074-120",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Santa Catarina,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Matteo Gianella, 1292, Santa Catarina - Caxias do Sul - Rio Grande do Sul, 95034-240",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Santa Lúcia,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Pedro Daneluz, s/n, Santa Lúcia do Piaí - Caxias do Sul - Rio Grande do Sul, 95130-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Santa Rita de Cássia,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Ocer Pereira Campos, 264, Santa Fé - Caxias do Sul - Rio Grande do Sul, 95047-121",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Santo Antônio - Cinquentenário,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Doutor Félix Spinatto, 438, Cinquentenário - Caxias do Sul - Rio Grande do Sul, 95012-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Santo Antônio - Forqueta,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Padre Vicente Bertoni, 1390, Forqueta - Caxias do Sul - Rio Grande do Sul, 95115-420",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Santo Expedito,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/bento-goncalves/3,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Sagrado Coração de Jesus,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Avenida dos Imigrantes, 189, Centro - Antônio Prado - Rio Grande do Sul, 95250-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Cristo Rei,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Silva Paes, 121, Cidade Alta - Bento Gonçalves - Rio Grande do Sul, 95700-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia e Santuário Santo Antônio,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora do Rosário - Faria Lemos,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: RS-431, Km 6, s/n, Faria Lemos - Bento Gonçalves - Rio Grande do Sul, 95700-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia São Roque,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Rua Ricardo Fianco, 06, São Roque - Bento Gonçalves - Rio Grande do Sul, 95700-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia São José,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Avenida Getúlio Vargas, 827, - Cambará do Sul - Rio Grande do Sul, 95480-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,Paróquia Nossa Senhora das Graças - Arcoverde,,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
Regional Sul 3,RS,Diocese de Caxias do Sul,Diocese,,,,,,"Paróquia Endereço: Avenida Padre Pedro Piccoli, 881, Arcoverde - Carlos Barbosa - Rio Grande do Sul, 95185-000",,ver página de doações/trechos detectados,(54) 3026.8494; (54) 3028.5026; (54) 3206.1065; (54) 3211.3510; (54) 3212.1141,"Ademar Pellegrini

 Comunidades; Ademar Pellegrini
 
 Pe; Adone Favrin; Alcindo Domingos Trubian; Alcindo Domingos Trubian
 
 Pe",http://www.diocesedecaxias.org.br/,https://www.diocesedecaxias.org.br/paroquias/caxias-do-sul/17,site_oficial_circunscricao,2026-06-07,candidato_extraido_automaticamente; requer_validacao_manual
